ssthresh,bytesInFlight,cWndAtTheEnd,TimeSpentInRecovery
2000,0,2000,0.106159
2000,2000,2000,0.635216
2000,0,2000,0.049919
2000,0,2000,0.093198
2000,2000,2000,0.417792
2000,0,2000,0.000062
2000,0,2000,0.208864
2000,1000,2000,0.208864
2000,1000,2000,0.208864
8500,17000,9000,0.242528
7000,14000,4000,0.443152
2000,2000,3000,0.208864
7000,14000,6000,0.460080
2000,1000,2000,0.099747
2000,2000,3000,0.208864
2000,1000,2000,0.042608
2000,2000,3000,0.198149
2000,2000,3000,0.208864
2000,0,2000,0.096791
2000,1000,2000,0.200750
2000,0,2000,0.019165
2000,1000,2000,0.512012
2000,1000,2000,0.423734
2000,2000,2000,0.818784
6500,13000,6000,0.350336
6500,13000,6000,0.242464
9500,19000,10000,0.259520
2000,2000,3000,0.078344
2000,0,2000,0.208864
2000,2000,3000,0.208864
2000,1000,2000,0.208864
2000,1000,2000,0.208864
2000,2000,2000,0.835712
2000,2000,3000,0.084663
2000,0,2000,0.103716
2000,0,2000,0.077882
2000,0,2000,0.056959
2000,1000,1000,0.217296
2000,0,2000,0.097891
2000,2000,2000,0.920158
2000,2000,3000,0.208864
2000,1000,2000,0.208864
2000,2000,3000,0.208864
2000,0,2000,0.208864
2000,1000,2000,0.491715
2000,2000,2000,0.817052
2000,1000,2000,0.208864
2000,2000,3000,0.208864
2000,1000,2000,0.061287
2000,0,2000,0.111065
5500,11000,5000,0.434656
2000,1000,2000,0.208864
2000,0,2000,0.089816
2000,0,2000,0.088457
2000,1000,2000,0.208864
2000,0,2000,0.041351
2000,0,2000,0.068776
2000,1000,2000,0.208864
2000,0,2000,0.100498
2000,2000,2000,1.030550
2000,2000,3000,0.208864
2000,2000,1000,0.635216
9500,19000,3000,0.476944
2000,1000,2000,0.208864
2000,1000,2000,0.759813
2000,0,2000,0.066043
2000,1000,2000,0.305451
2000,2000,3000,0.208864
2000,0,2000,0.087002
2000,0,2000,0.095434
2000,1000,2000,0.066729
2000,1000,2000,0.208864
2000,2000,1000,0.225792
2000,1000,2000,0.104548
2000,1000,2000,0.393961
2000,2000,3000,0.319395
2000,2000,3000,0.208864
5500,11000,4000,0.800272
2000,1000,2000,0.254649
2000,1000,2000,0.208864
2000,2000,1000,0.409424
2000,0,2000,0.091755
2000,1000,2000,0.208864
2000,1000,1000,0.417792
2000,2000,3000,0.037273
2000,2000,2000,0.417792
2000,2000,3000,0.204476
2000,1000,2000,0.208864
2000,0,2000,0.057083
2000,2000,1000,0.409360
2000,1000,2000,0.183357
2000,2000,1000,0.426224
2000,2000,2000,0.217296
2000,1000,2000,0.208864
2000,2000,3000,0.196801
7000,14000,6000,0.276384
6000,12000,6000,0.208864
2000,1000,2000,0.009156
5000,10000,5000,0.217232
2000,2000,1000,0.217296
2000,0,2000,0.208864
2000,1000,2000,0.208864
2000,0,2000,0.100872
2000,2000,1000,0.409424
2000,2000,3000,0.208864
2000,1000,2000,0.192253
2000,1000,2000,0.060103
2000,1000,2000,0.142129
2000,0,2000,0.208864
2000,2000,3000,0.208864
2000,0,2000,0.027063
